# file...... Gen_1_Speed.csv
# date...... Thu Nov 10 12:44:04 2016
# user...... jingkungao
# host...... (null)
# target.... diesel_dg 0
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,rotor_speed,rotor_angle,flux1d,flux2q,EpRotated,VintRotated,Eint_A,Eint_B,Eint_C,Irotated,pwr_electric.real,pwr_electric.imag,pwr_mech,torque_mech,torque_elec
2000-01-01 00:00:01.600000 EST,+376.73733856,+0.253743214407,+0.949461985955,-0.377284270833,+0.316868755353+0.976828314453j,+0.361564334264+0.967559074155j,+2465.07049443-256.98642946j,-1455.09202356-2006.32045557j,-1009.97847088+2263.30688503j,+0.442083608833+0.384775958847j,+3706098.6711,+1745068.67951,+3726516.30107,+9891.55021192,+9880.83237608
2000-01-01 00:00:01.610000 EST,+377.359509716,+0.254121912027,+0.954781714564,-0.370296043846,+0.315364843981+0.978152030335j,+0.350709370556+0.970236278219j,+2464.83731217-229.228315104j,-1430.93620023-2019.99757099j,-1033.90111194+2249.22588609j,+0.247164290019+0.285289506365j,+2536427.13626,+856890.046006,+3508678.46017,+9297.97280796,+6749.35719412
2000-01-01 00:00:01.620000 EST,+377.762987891,+0.260151862927,+0.953193097308,-0.365635371538,+0.313820795312+0.962158080801j,+0.348498175387+0.959121554134j,+2439.03793927-216.094333518j,-1406.66215208-2004.22164945j,-1032.3757872+2220.31598296j,+0.25044613975+0.285422477076j,+2536620.84083,+855401.703791,+3135000.88547,+8298.85665342,+6711.90413287
2000-01-01 00:00:01.630000 EST,+377.98737983,+0.269335018782,+0.947005828465,-0.362277147272,+0.31225947943+0.950848807794j,+0.34655971459+0.949547153506j,+2417.53661067-195.31690515j,-1377.91770698-1995.98966684j,-1039.61890368+2191.30657199j,+0.254470252949+0.285590635699j,+2524802.80443,+866548.908812,+2870072.95928,+7593.03911302,+6675.55865995
2000-01-01 00:00:01.640000 EST,+378.113644145,+0.280143248042,+0.942634765692,-0.359689295464,+0.310705607352+0.952608814125j,+0.344810821508+0.949230507398j,+2417.6159525-165.353971601j,-1352.00871627-2011.03984566j,-1065.60723623+2176.39381726j,+0.254727453236+0.285955645259j,+2514383.3592,+876765.205525,+2740835.37843,+7248.70795028,+6666.64850563
2000-01-01 00:00:01.650000 EST,+378.200437559,+0.29190194237,+0.943104872803,-0.357569469085,+0.309174699655+0.961871544497j,+0.343193318803+0.955515091181j,+2432.71798514-128.858685581j,-1327.95388778-2042.36623258j,-1104.76409736+2171.22491816j,+0.251675564586+0.286462104531j,+2513682.74186,+877235.758128,+2699440.00829,+7137.59091796,+6680.25558419
2000-01-01 00:00:01.660000 EST,+378.277824972,+0.304412901497,+0.946606115603,-0.355736167009,+0.307674626036+0.968955048598j,+0.34166032004+0.961385248713j,+2446.47482625-90.6826822214j,-1301.77091961-2073.36800814j,-1144.70390664+2164.05069037j,+0.248467989538+0.28694468706j,+2519983.85008,+870588.904137,+2697506.95799,+7131.02058833,+6696.02002999
2000-01-01 00:00:01.670000 EST,+378.357678186,+0.317678759889,+0.949425397558,-0.354078332635,+0.306208019239+0.968786040674j,+0.340183166429+0.96222840349j,+2448.27726905-54.222086753j,-1271.0963391-2093.15926713j,-1177.18092995+2147.38135388j,+0.247439304305+0.287323424875j,+2525899.07932,+864383.117151,+2704896.70306,+7149.04667993,+6698.31941483
2000-01-01 00:00:01.680000 EST,+378.442131641,+0.331759672948,+0.94966042139,-0.352531414972,+0.304775194666+0.964162900063j,+0.338750297983+0.95925077019j,+2440.92307327-18.8203201799j,-1236.76041202-2104.49123005j,-1204.16266125+2123.31155023j,+0.248349589015+0.287625597155j,+2526447.00144,+863661.286666,+2707475.17028,+7154.26466537,+6688.25527031
2000-01-01 00:00:01.690000 EST,+378.528039911,+0.346699785172,+0.948281873967,-0.351061477621,+0.303376122422+0.960883830727j,+0.337359809166+0.956615426018j,+2433.85094937+18.6373281605j,-1200.78507504-2117.09541526j,-1233.06587433+2098.4580871j,+0.249377301978+0.28791828961j,+2522904.41081,+867109.626629,+2701866.08354,+7137.82282595,+6677.52031194
2000-01-01 00:00:01.700000 EST,+378.610610734,+0.362492838251,+0.94737343221,-0.349652037141,+0.302011035851+0.961748584304j,+0.336011755413+0.956879581176j,+2432.6987309+60.3205166603j,-1164.11026565-2136.93915905j,-1268.58846525+2076.61864239j,+0.24916046745+0.288243684969j,+2519758.30403,+870160.75589,+2690795.83579,+7107.02700744,+6674.71985366
2000-01-01 00:00:01.710000 EST,+378.686644747,+0.379084729225,+0.947949968733,-0.348293765162,+0.300680080143+0.965031066767j,+0.334703281396+0.959245533562j,+2435.4751939+105.691071652j,-1126.20644394-2162.02892403j,-1309.26874995+2056.33785238j,+0.247867839233+0.288590326383j,+2519739.11298,+870014.106452,+2678695.20365,+7073.64582513,+6678.84131919
2000-01-01 00:00:01.720000 EST,+378.75588574,+0.396402184619,+0.949392353467,-0.346979242998,+0.299382852912+0.967394555411j,+0.333429667935+0.961297035398j,+2436.6406775+152.56896159j,-1086.19174219-2186.47720741j,-1350.44893532+2033.90824582j,+0.246582925568+0.288924185426j,+2521983.15297,+867557.733726,+2668375.33241,+7045.10591881,+6683.13791382
2000-01-01 00:00:01.730000 EST,+378.82001116,+0.414382409131,+0.950496329557,-0.34570242957,+0.298118457919+0.967327583305j,+0.332187610252+0.961626674778j,+2433.02782595+199.399787854j,-1043.82863118-2206.76379931j,-1389.19919476+2007.36401146j,+0.246056061277+0.289229539754j,+2523893.06699,+865459.917394,+2660009.42046,+7021.82921201,+6682.80492683
2000-01-01 00:00:01.740000 EST,+378.880624703,+0.43298344589,+0.950715885465,-0.344459478032,+0.296885884977+0.965920348448j,+0.330976128154+0.960770449695j,+2425.81352009+246.396157387j,-999.521428354-2224.01421194j,-1426.29209174+1977.61805455j,+0.246151403182+0.289514281257j,+2523946.37466,+865274.848628,+2652285.61303,+7000.31999555,+6678.65496626
2000-01-01 00:00:01.750000 EST,+378.93807632,+0.452174801729,+0.950445814374,-0.343248654625,+0.295684286168+0.965110283014j,+0.329795437399+0.960143285571j,+2418.04698905+294.793376122j,-953.724941934-2241.48680812j,-1464.32204711+1946.693432j,+0.246237768301+0.289793731866j,+2522722.61986,+866406.386995,+2644171.9598,+6977.84710759,+6674.69463742
2000-01-01 00:00:01.760000 EST,+378.991768615,+0.471923317981,+0.950387427247,-0.342069285308,+0.29451298961+0.965713801312j,+0.328645476033+0.960522610096j,+2411.31044155+345.357087764j,-906.567209393-2260.93464267j,-1504.74323215+1915.57755491j,+0.245892289022+0.290075335462j,+2521750.17567,+867287.496898,+2635726.84297,+6954.57543209,+6673.60009734
2000-01-01 00:00:01.770000 EST,+379.041174358,+0.492187991638,+0.950836174303,-0.340920670677,+0.293371361641+0.967045775495j,+0.327525284053+0.961555426704j,+2404.73116255+397.687162413j,-857.958395864-2281.40185724j,-1546.77276668+1883.71469483j,+0.245212535324+0.290355286692j,+2521868.82909,+867056.837323,+2627652.53031,+6932.36700407,+6674.76083041
2000-01-01 00:00:01.780000 EST,+379.086448581,+0.512925164849,+0.951544016628,-0.339801710148,+0.29225869314+0.967980627484j,+0.326433501729+0.962413388323j,+2396.47598137+450.758222272j,-807.869919234-2300.78819056j,-1588.60606214+1850.02996829j,+0.244571854577+0.290626689933j,+2522696.23092,+866107.11231,+2620425.32661,+6912.47428237,+6675.81253207
2000-01-01 00:00:01.790000 EST,+379.128229557,+0.534096025569,+0.952103825869,-0.338711205699,+0.291174213671+0.968080888582j,+0.32536907124+0.962669302824j,+2385.62507496+503.899833456j,-756.422480744-2317.96183555j,-1629.20259422+1814.06200209j,+0.244204075197+0.290887174926j,+2523337.84548,+865356.990651,+2613912.18703,+6894.53325616,+6675.2514968
2000-01-01 00:00:01.800000 EST,+379.167062632,+0.55566893262,+0.952357901369,-0.337648200221,+0.290117162645+0.967775864491j,+0.324331375633+0.962553651176j,+2372.65102+557.21237691j,-703.765436293-2333.38224609j,-1668.88558371+1776.16986918j,+0.244039697766+0.291139014741j,+2523329.60881,+865280.354282,+2607656.91903,+6877.3297473,+6673.50550153
2000-01-01 00:00:01.810000 EST,+379.203074045,+0.577615991648,+0.952462203987,-0.336612026772,+0.28908683632+0.967719870986j,+0.323319968187+0.962551951519j,+2358.52289072+611.177615495j,-649.966104117-2348.12954652j,-1708.5567866+1736.95193102j,+0.243858959537+0.291385246143j,+2522922.34305,+865619.433466,+2601373.6191,+6860.10688509,+6671.96992449
2000-01-01 00:00:01.820000 EST,+379.236111631,+0.599908617739,+0.9526536376,-0.335602124423,+0.288082578119+0.968145305673j,+0.322334297376+0.962898127777j,+2343.66359162+666.020132631j,-595.041441521-2362.68227458j,-1748.6221501+1696.66214195j,+0.243531074954+0.291626896461j,+2522642.19638,+865833.970016,+2595140.70435,+6843.07381275,+6671.47749976
2000-01-01 00:00:01.830000 EST,+379.266085331,+0.622516287942,+0.953015975662,-0.334617876448,+0.287103747713+0.968784390145j,+0.32137365921+0.963443475562j,+2327.72787051+721.465814449j,-539.056211979-2376.60437618j,-1788.67165853+1655.13856173j,+0.243103149744+0.291863126719j,+2522742.16472,+865664.140342,+2589212.84356,+6826.90317881,+6671.7297443
2000-01-01 00:00:01.840000 EST,+379.293145444,+0.645408581266,+0.953452017869,-0.333658596044,+0.286149704863+0.969257298174j,+0.320437328637+0.96390389678j,+2310.1345052+777.018478702j,-482.149510837-2389.14440702j,-1827.98499437+1612.12592832j,+0.242704438199+0.292093026175j,+2523060.823,+865275.82549,+2583733.31169,+6811.96942978,+6671.90021251
2000-01-01 00:00:01.850000 EST,+379.317589918,+0.668557663552,+0.953824433784,-0.332723601533,+0.28521981577+0.969442525457j,+0.319524664634+0.964152526665j,+2290.64061797+832.371260729j,-424.465651812-2399.93859646j,-1866.17496615+1567.56733573j,+0.242406688243+0.292316633746j,+2523290.11685,+864985.190889,+2578632.00539,+6798.08180248,+6671.52357616
2000-01-01 00:00:01.860000 EST,+379.339664535,+0.691938839224,+0.954089710003,-0.331812265194,+0.284313464751+0.969506881413j,+0.318635097235+0.964284936258j,+2269.43724964+887.543030741j,-366.083813249-2409.16182586j,-1903.3534364+1521.61879512j,+0.242177802082+0.292534538885j,+2523292.5319,+864932.902191,+2573743.5999,+6784.79958865,+6670.79821534
2000-01-01 00:00:01.870000 EST,+379.35946539,+0.715529221145,+0.954308601034,-0.330924001695,+0.283430057215+0.969670943353j,+0.317768067527+0.964467569342j,+2246.83622638+942.685669132j,-307.028375939-2417.16008476j,-1939.80785044+1474.47441562j,+0.241941346602+0.292747152152j,+2523172.01872,+865011.747451,+2568974.79225,+6771.87476952,+6670.2091927
2000-01-01 00:00:01.880000 EST,+379.376999486,+0.739306224257,+0.954560976076,-0.330058237353,+0.282569015248+0.969997344795j,+0.316923002326+0.964768897325j,+2222.95706006+997.822711795j,-247.33871314-2424.04864143j,-1975.61834692+1426.22592963j,+0.241657423387+0.292954519978j,+2523109.34561,+865035.832295,+2564357.3994,+6759.39079827,+6670.0102003
2000-01-01 00:00:01.890000 EST,+379.392302185,+0.763247232523,+0.954869298141,-0.329214400669,+0.281729773801+0.970382718432j,+0.316099333558+0.965128172849j,+2197.69014409+1052.77555027j,-187.114701028-2429.64326956j,-2010.57544306+1376.86771929j,+0.241346900925+0.29315662261j,+2523178.73555,+864928.827518,+2559974.61312,+6747.56603752,+6670.0664624
2000-01-01 00:00:01.900000 EST,+379.405490376,+0.787330342762,+0.955196010326,-0.328391934136,+0.280911781128+0.970699305012j,+0.315296522062+0.96544818907j,+2170.87836164+1107.29585293j,-126.492842681-2433.68373617j,-2044.38551896+1326.38788324j,+0.241054427585+0.293353628784j,+2523314.07316,+864758.580162,+2555864.15703,+6736.49755173,+6670.08928543
2000-01-01 00:00:01.910000 EST,+379.416723712,+0.811535164628,+0.955494965102,-0.327590302811,+0.280114500697+0.970915721482j,+0.314514053916+0.965692562063j,+2142.48498624+1161.22986044j,-65.5879343479-2436.06135553j,-2076.89705189+1274.83149509j,+0.240801468048+0.293545810022j,+2523409.70273,+864633.428353,+2551991.26227,+6726.09060903,+6669.93696922
2000-01-01 00:00:01.920000 EST,+379.426136191,+0.835842915694,+0.955755047637,-0.326808986294,+0.279337410326+0.97109598239j,+0.313751420033+0.965899859328j,+2112.60393934+1214.55673346j,-4.4649841557-2436.84704634j,-2108.13895519+1222.29031288j,+0.240574046494+0.293733321307j,+2523425.66026,+864593.685864,+2548294.30585,+6716.18020686,+6669.69528282
2000-01-01 00:00:01.930000 EST,+379.433807088,+0.860235900944,+0.955999610282,-0.326047477167,+0.278580002105+0.971314115757j,+0.313008118883+0.966126944548j,+2081.35522347+1267.2993573j,+56.8358258849-2436.15617647j,-2138.19104935+1168.85681917j,+0.240345633045+0.293916239121j,+2523405.07581,+864595.769015,+2544741.237,+6706.68029432,+6669.53340567
2000-01-01 00:00:01.940000 EST,+379.439787143,+0.884696994007,+0.956255460892,-0.325305261209,+0.277841777263+0.971585445583j,+0.312283634301+0.966393031413j,+2048.79559538+1319.42268209j,+118.255763326-2434.0203738j,-2167.0513587+1114.59769172j,+0.240104253252+0.294094392338j,+2523409.14993,+864576.033213,+2541342.64681,+6697.61773257,+6669.5227403
2000-01-01 00:00:01.950000 EST,+379.444138035,+0.909209551322,+0.956528058752,-0.32458184552,+0.277122249574+0.971870576772j,+0.311577497728+0.966673917443j,+2014.91811184+1370.81523295j,+179.70175971-2430.37788787j,-2194.61987155+1059.56265492j,+0.239858660193+0.294268014122j,+2523458.76337,+864512.943037,+2538123.14727,+6689.05615571,+6669.60698005
2000-01-01 00:00:01.960000 EST,+379.446947871,+0.933757668676,+0.956803099953,-0.323876758183,+0.276420946298+0.972126806182j,+0.310889256634+0.966936518589j,+1979.71077458+1421.34850287j,+241.068523824-2425.15407436j,-2220.7792984+1003.8055715j,+0.239624157524+0.294437348744j,+2523527.53445,+864433.496228,+2535089.40209,+6681.01144656,+6669.68532116
2000-01-01 00:00:01.970000 EST,+379.448315538,+0.958326425216,+0.95706518928,-0.323189544669,+0.275737408301+0.972347098401j,+0.310218468965+0.967170967892j,+1943.20248916+1470.93928686j,+302.269545268-2418.33236374j,-2245.47203443+947.393076878j,+0.239406898675+0.294602592286j,+2523579.42189,+864374.543021,+2532223.68303,+6673.43503538,+6669.71538908
2000-01-01 00:00:01.980000 EST,+379.448327342,+0.98290187171,+0.957311898471,-0.322519758725,+0.275071188409+0.972555715453j,+0.309564693118+0.967392487121j,+1905.45981439+1519.55769735j,+363.24566122-2409.95545383j,-2268.70547562+890.397756483j,+0.239201012519+0.294763810249j,+2523603.68764,+864346.901193,+2529501.30084,+6666.26024829,+6669.73233578
2000-01-01 00:00:01.990000 EST,+379.447049126,+1.00747082249,+0.957552093074,-0.321866957834,+0.274421849624+0.972777324719j,+0.30892749061+0.96762039142j,+1866.55387916+1567.18834217j,+423.947977253-2400.07724797j,-2290.50185641+832.888905799j,+0.238997278635+0.294920999147j,+2523616.92841,+864333.334649,+2526909.23154,+6659.45152916,+6669.79333951
2000-01-01 00:00:02.000000 EST,+379.444536347,+1.03202066839,+0.957794712758,-0.321230706909,+0.273788964747+0.973014964176j,+0.308306436238+0.967859717728j,+1826.53660622+1613.79261012j,+484.317093698-2388.72340699j,-2310.85369991+774.930796864j,+0.238792191807+0.295074204264j,+2523640.18566,+864312.093509,+2524448.98487,+6653.01181874,+6669.9191035
2000-01-01 00:00:02.010000 EST,+379.440847883,+1.05653934529,+0.958040831839,-0.320610584891,+0.273172117248+0.973253816468j,+0.307701123922+0.968101031351j,+1785.44376006+1659.30589413j,+544.279176938-2375.89260031j,-2329.722937+716.586706177j,+0.23858924142+0.295223565048j,+2523678.92303,+864277.459495,+2522125.86267,+6646.95400282,+6670.08527416
2000-01-01 00:00:02.020000 EST,+379.436050263,+1.08101541533,+0.958285083643,-0.320006186958,+0.272570902037+0.9734797399j,+0.307111163047+0.968333162781j,+1743.31260219+1703.66262568j,+603.758812226-2361.58431308j,-2347.07141441+657.921687392j,+0.238393591405+0.295369257319j,+2523722.82756,+864239.913504,+2519938.22921,+6641.27256087,+6670.25653686
2000-01-01 00:00:02.030000 EST,+379.430211499,+1.10543813113,+0.958522389799,-0.31941712079,+0.27198492514+0.973691674193j,+0.306536170514+0.968553690769j,+1700.19326983+1746.81875604j,+662.692783628-2345.81994104j,-2362.88605346+599.001184992j,+0.238206862939+0.295511409306j,+2523759.70469,+864211.847169,+2517876.33537,+6635.94057369,+6670.42035032
2000-01-01 00:00:02.040000 EST,+379.423393202,+1.1297974082,+0.958752426021,-0.318843001412,+0.271413802551+0.973898708697j,+0.305975766797+0.968768516178j,+1656.14583824+1788.75201918j,+721.031770562-2328.64037787j,-2377.1776088+539.888358694j,+0.238026629804+0.295650078226j,+2523786.90897,+864195.835517,+2515928.88528,+6630.92716567,+6670.59040703
2000-01-01 00:00:02.050000 EST,+379.415648585,+1.15408373541,+0.958978524755,-0.318283449592,+0.270857159281+0.974108989837j,+0.305429578694+0.96898415489j,+1611.23051672+1829.44586291j,+778.731333765-2310.08949029j,-2389.96185049+480.643627381j,+0.237849668957+0.295785297122j,+2523810.87075,+864185.145193,+2514089.18197,+6626.2137351,+6670.7857463
2000-01-01 00:00:02.060000 EST,+379.407026452,+1.17828810058,+0.959203648338,-0.317738094317,+0.27031462922+0.97432276976j,+0.304897244443+0.96920177702j,+1565.50187132+1868.876052j,+835.743201895-2290.20241624j,-2401.24507322+421.326364237j,+0.237674954495+0.295917132011j,+2523838.68223,+864172.384301,+2512355.49927,+6621.7948644,+6671.01135503
2000-01-01 00:00:02.070000 EST,+379.397576025,+1.20240197329,+0.959427890066,-0.317206574978,+0.269785855216+0.974534551641j,+0.304378415245+0.969417779172j,+1519.01052538+1907.01120913j,+892.014889721-2269.00730816j,-2411.0254151+361.996099027j,+0.23750380592+0.29604569395j,+2523871.22448,+864156.015722,+2510726.96658,+6617.66738968,+6671.25709384
2000-01-01 00:00:02.080000 EST,+379.387347685,+1.22641732085,+0.95964927064,-0.316688544761,+0.269270490253+0.97473971138j,+0.303872753705+0.969628433065j,+1471.8079464+1943.82278358j,+947.495937834-2246.53446286j,-2419.30388423+302.711679286j,+0.237337912393+0.296171099729j,+2523905.28968,+864140.297425,+2509200.37202,+6613.82196147,+6671.51038637
2000-01-01 00:00:02.090000 EST,+379.376391056,+1.25032661737,+0.959866146344,-0.316183665096,+0.268768196137+0.974938382337j,+0.303379929106+0.969833270146j,+1423.94879288+1979.29273644j,+1002.14339484-2222.82219654j,-2426.09218772+243.529460105j,+0.237177611077+0.296293441508j,+2523936.41413,+864129.189451,+2507769.77411,+6610.2420531,+6671.76743978
2000-01-01 00:00:02.100000 EST,+379.364752205,+1.27412282004,+0.960078600165,-0.31569160457,+0.268278643153+0.975133939408j,+0.302899616179+0.97003455031j,+1375.48948632+2013.41253052j,+1055.92165657-2197.91510305j,-2431.41114289+184.502572529j,+0.237021891575+0.296412778049j,+2523964.07071,+864123.131458,+2506429.02936,+6606.91067051,+6672.03324882
2000-01-01 00:00:02.110000 EST,+379.352473236,+1.29779932606,+0.960287880677,-0.315212038402,+0.267801509573+0.975329048341j,+0.302431496748+0.970234459293j,+1326.48553887+2046.17672026j,+1108.79825094-2171.85853454j,-2435.28378981+125.681814281j,+0.236869599367+0.296529160742j,+2523990.70929,+864119.513418,+2505173.81647,+6603.8156944,+6672.31384297
2000-01-01 00:00:02.120000 EST,+379.339593869,+1.32134993755,+0.96049496891,-0.31474464962,+0.267336481546+0.975523520796j,+0.301975261825+0.970433204835j,+1276.99033059+2077.57834222j,+1160.74045742-2144.69523779j,-2437.73078801+67.1168955697j,+0.236720412732+0.296642657172j,+2524018.69358,+864115.821782,+2504001.55053,+6600.94962668,+6672.60993006
2000-01-01 00:00:02.130000 EST,+379.326153058,+1.34476884709,+0.960699809199,-0.314289130234,+0.266883253186+0.975715349529j,+0.301530612027+0.970629440707j,+1227.05573374+2107.60962743j,+1211.71561175-2116.46625099j,-2438.77134548+8.85662356275j,+0.236574789718+0.296753352248j,+2524048.22443,+864111.76984,+2502909.89806,+6598.30564774,+6672.91719815
2000-01-01 00:00:02.140000 EST,+379.312189269,+1.36805063478,+0.960901692123,-0.313845181129,+0.266441526538+0.975903056915j,+0.301097256142+0.970821949485j,+1176.73319055+2136.26575313j,+1261.69381617-2087.21371305j,-2438.42700672-49.0520400721j,+0.236433238801+0.296861331254j,+2524077.80573,+864108.81423,+2501895.63157,+6595.87459183,+6673.23102583
2000-01-01 00:00:02.150000 EST,+379.297739614,+1.39119026083,+0.961100106179,-0.313412510912,+0.266011011306+0.976086874225j,+0.30067490946+0.971010710855j,+1126.07399487+2163.54726942j,+1310.64990017-2056.98232081j,-2436.72389504-106.564948613j,+0.236295763979+0.296966665243j,+2524106.08423,+864108.265921,+2500954.73954,+6593.64525105,+6673.55009774
2000-01-01 00:00:02.160000 EST,+379.282839015,+1.41418304697,+0.961295160059,-0.31299083486,+0.265591424468+0.976268047899j,+0.300263293288+0.971196585889j,+1075.12874419+2189.45928424j,+1358.56298861-2025.81844692j,-2433.6917328-163.640837313j,+0.236161926653+0.297069411517j,+2524133.01533,+864110.094602,+2500083.3155,+6591.60673336,+6673.87602422
2000-01-01 00:00:02.170000 EST,+379.26752019,+1.43702465256,+0.961487326682,-0.312579874728,+0.265182489992+0.976447447012j,+0.299862135622+0.971380309481j,+1023.94670215+2214.00895787j,+1405.41465065-1993.76833512j,-2429.3613528-220.240622754j,+0.236031285851+0.297169625052j,+2524159.51634,+864113.287264,+2499278.19748,+6589.75014846,+6674.21049146
2000-01-01 00:00:02.180000 EST,+379.251814275,+1.45971105461,+0.96167693847,-0.312179359199,+0.264783938719+0.976624920499j,+0.299471171882+0.971561894328j,+972.575604077+2237.20392806j,+1451.18763311-1960.87714426j,-2423.76323719-276.326783799j,+0.235903711971+0.297267367421j,+2524186.3646,+864116.979134,+2498536.8578,+6588.06830648,+6674.55321008
2000-01-01 00:00:02.190000 EST,+379.235751391,+1.48223853546,+0.96186395764,-0.311789024241,+0.264395508308+0.976799754655j,+0.29909014488+0.971740855666j,+921.061822409+2259.05268933j,+1495.86610624-1927.18928133j,-2416.92792865-331.863408002j,+0.235779331956+0.297362705962j,+2524213.54716,+864121.120215,+2497856.86047,+6586.5542774,+6674.90225772
2000-01-01 00:00:02.200000 EST,+379.219360717,+1.50460367409,+0.962048144716,-0.311408612906,+0.264016943121+0.976971496718j,+0.298718804082+0.971916812975j,+869.450517456+2279.56589773j,+1539.43671831-1892.74918432j,-2408.88723577-386.816713417j,+0.235658264157+0.297455706405j,+2524240.50727,+864126.220263,+2497235.49507,+6585.20042422,+6675.25579674
2000-01-01 00:00:02.210000 EST,+379.202670193,+1.52680333583,+0.962229356912,-0.311037874736,+0.263647994012+0.977140301694j,+0.298356904874+0.972089820397j,+817.785578912+2298.75704308j,+1581.88920698-1857.60160773j,-2399.67478589-441.155435355j,+0.235540441613+0.297546427472j,+2524266.80285,+864132.673315,+2496669.85806,+6583.99862212,+6675.61322766
2000-01-01 00:00:02.220000 EST,+379.185706265,+1.54883465821,+0.962407671423,-0.310676565095,+0.263288418019+0.977306634418j,+0.298004208281+0.972260211468j,+766.109456524+2316.64195512j,+1623.21605634-1821.79122899j,-2389.32551287-494.85072613j,+0.235425655114+0.297634922231j,+2524292.497,+864140.672128,+2496157.18069,+6582.94112737,+6675.97491842
2000-01-01 00:00:02.230000 EST,+379.168493973,+1.57069503598,+0.962583278876,-0.310324445615,+0.262937978358+0.977470789431j,+0.297660481372+0.972428245533j,+714.463055422+2333.23782739j,+1663.41170388-1785.36206975j,-2377.8747593-547.875757632j,+0.235313710154+0.297721241898j,+2524317.84322,+864149.246548,+2495694.99605,+6582.02101631,+6676.3411784
2000-01-01 00:00:02.240000 EST,+379.151057156,+1.59238210758,+0.962756302548,-0.309981283759,+0.262596444139+0.977632689739j,+0.297325497329+0.972593913433j,+662.885740113+2348.56262419j,+1702.47202487-1748.35720284j,-2365.35776498-600.205421351j,+0.235204530769+0.297805440479j,+2524343.15341,+864158.366857,+2495281.11717,+6581.23212389,+6676.71158377
2000-01-01 00:00:02.250000 EST,+379.133418694,+1.61389374464,+0.962926733437,-0.309646853041,+0.262263590307+0.977792091708j,+0.296999035306+0.972757051003j,+611.415367567+2362.63523413j,+1740.39444885-1710.81885764j,-2351.80981642-651.816376488j,+0.235098124993+0.297887573105j,+2524368.38971,+864168.023359,+2494913.42128,+6580.56847079,+6677.08519285
2000-01-01 00:00:02.260000 EST,+379.115600532,+1.63522804298,+0.963094502942,-0.309320932839,+0.261939197516+0.977948873095j,+0.296680880056+0.972917554172j,+560.088271817+2375.47587317j,+1777.17831633-1672.78860834j,-2337.26658815-702.68726483j,+0.234994487956+0.297967693144j,+2524393.34464,+864178.382228,+2494589.73016,+6580.02394695,+6677.46117588
