# file...... triplex_main_power.csv
# date...... Thu Nov 10 12:44:04 2016
# user...... jingkungao
# host...... (null)
# target.... triplex_meter 28
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power
2000-01-01 00:00:04.670000 EST,+2.44610613183e-09-163.882634873d
2000-01-01 00:00:04.680000 EST,+0+0d
2000-01-01 00:00:04.690000 EST,+1.64204975405e-09-152.868136303d
2000-01-01 00:00:04.700000 EST,+0+0d
2000-01-01 00:00:04.710000 EST,+8.2104572964e-10+14.3785979483d
2000-01-01 00:00:04.720000 EST,+1.01839498791e-10-67.7513075528d
2000-01-01 00:00:04.730000 EST,+2.51940177629e-09-171.045071345d
2000-01-01 00:00:04.740000 EST,+1.01841994215e-09-119.399326854d
2000-01-01 00:00:04.750000 EST,+8.14745097074e-10+114.46724875d
2000-01-01 00:00:04.760000 EST,+1.62950780549e-09-154.799640338d
2000-01-01 00:00:04.770000 EST,+1.67967608032e-09-140.033866395d
2000-01-01 00:00:04.780000 EST,+1.22215670041e-09+26.6556311896d
2000-01-01 00:00:04.790000 EST,+1.15227215404e-09+162.377383632d
2000-01-01 00:00:04.800000 EST,+1.23903961964e-09+18.6326394027d
2000-01-01 00:00:04.810000 EST,+5.76147131368e-10+163.808194491d
2000-01-01 00:00:04.820000 EST,+8.39879191797e-10-136.446831101d
2000-01-01 00:00:04.830000 EST,+1.82196997119e-09+3.65595725705d
2000-01-01 00:00:04.840000 EST,+9.10992897554e-10-32.514642313d
2000-01-01 00:00:04.850000 EST,+4.55500289006e-10-121.820257d
2000-01-01 00:00:04.860000 EST,+5.76172045929e-10-102.695953314d
2000-01-01 00:00:04.870000 EST,+1.36652274036e-09-173.57678731d
2000-01-01 00:00:04.880000 EST,+8.14842950923e-10-56.3327542546d
2000-01-01 00:00:04.890000 EST,+4.55514443668e-10-172.224148117d
2000-01-01 00:00:04.900000 EST,+2.04729761299e-09-139.280252752d
2000-01-01 00:00:04.910000 EST,+7.34505446351e-10+91.9818571296d
2000-01-01 00:00:04.920000 EST,+1.7405549166e-09-123.114806716d
2000-01-01 00:00:04.930000 EST,+1.01858944138e-09-106.149337175d
2000-01-01 00:00:04.940000 EST,+0+0d
2000-01-01 00:00:04.950000 EST,+9.11065609045e-10-115.167970708d
2000-01-01 00:00:04.960000 EST,+4.07443395639e-10-141.098511832d
2000-01-01 00:00:04.970000 EST,+1.62978317295e-09-140.469780211d
2000-01-01 00:00:04.980000 EST,+9.11081693529e-10+13.5880932471d
2000-01-01 00:00:04.990000 EST,+4.07450378661e-10+130.770238937d
2000-01-01 00:00:05.000000 EST,+1.46909114512e-09+7.69141774331d
2000-01-01 00:00:05.010000 EST,+1.15245594425e-09+86.9868700884d
2000-01-01 00:00:05.020000 EST,+2.03728390057e-09-137.413615489d
2000-01-01 00:00:05.030000 EST,+1.22237638342e-09+133.180023916d
2000-01-01 00:00:05.040000 EST,+9.11109937204e-10+17.2027366016d
2000-01-01 00:00:05.050000 EST,+1.68001155047e-09+120.313436005d
2000-01-01 00:00:05.060000 EST,+1.1524836397e-09+89.9257060357d
2000-01-01 00:00:05.070000 EST,+9.11122331142e-10+18.9308267546d
2000-01-01 00:00:05.080000 EST,+2.07768747928e-09+34.750276383d
2000-01-01 00:00:05.090000 EST,+8.14939467884e-10+46.6187155738d
2000-01-01 00:00:05.100000 EST,+1.46915895881e-09-99.1385147176d
2000-01-01 00:00:05.110000 EST,+8.14945964553e-10+47.7183378245d
2000-01-01 00:00:05.120000 EST,+2.03737269115e-09+11.3896031271d
2000-01-01 00:00:05.130000 EST,+5.76258157113e-10-86.2050659955d
2000-01-01 00:00:05.140000 EST,+2.07773582878e-09-29.3654003451d
2000-01-01 00:00:05.150000 EST,+5.76262256377e-10+4.84873208797d
2000-01-01 00:00:05.160000 EST,+1.46919125124e-09-163.322905019d
2000-01-01 00:00:05.170000 EST,+9.11156752041e-10-102.554954741d
2000-01-01 00:00:05.180000 EST,+1.22244899643e-09+51.3872641973d
2000-01-01 00:00:05.190000 EST,+5.76269786421e-10-83.1109881516d
2000-01-01 00:00:05.200000 EST,+5.76271538993e-10-82.6147224684d
2000-01-01 00:00:05.210000 EST,+2.03743358772e-09+52.8761031352d
2000-01-01 00:00:05.220000 EST,+9.1117061822e-10-10.0734169821d
2000-01-01 00:00:05.230000 EST,+0+0d
2000-01-01 00:00:05.240000 EST,+9.11175636028e-10-9.11857168629d
2000-01-01 00:00:05.250000 EST,+2.60921682697e-09+3.44569391748d
2000-01-01 00:00:05.260000 EST,+2.57720729343e-09+163.685129806d
2000-01-01 00:00:05.270000 EST,+0+0d
2000-01-01 00:00:05.280000 EST,+4.07494255522e-10+56.1633256338d
2000-01-01 00:00:05.290000 EST,+8.14990430293e-10+56.6122735947d
2000-01-01 00:00:05.300000 EST,+1.28861596505e-09+38.6212566369d
2000-01-01 00:00:05.310000 EST,+1.46925152451e-09-66.1948954956d
2000-01-01 00:00:05.320000 EST,+0+0d
2000-01-01 00:00:05.330000 EST,+1.22249637631e-09-121.641585201d
2000-01-01 00:00:05.340000 EST,+1.68016399428e-09+134.746551257d
2000-01-01 00:00:05.350000 EST,+3.28537352787e-09+52.0774003458d
2000-01-01 00:00:05.360000 EST,+2.07785667193e-09+48.3074008148d
2000-01-01 00:00:05.370000 EST,+2.07786056865e-09+161.337529754d
2000-01-01 00:00:05.380000 EST,+1.2886367694e-09+131.998312763d
2000-01-01 00:00:05.390000 EST,+1.28863905196e-09+132.399430398d
2000-01-01 00:00:05.400000 EST,+1.7288936873e-09+16.2310032563d
2000-01-01 00:00:05.410000 EST,+5.7629885984e-10+106.623186778d
2000-01-01 00:00:05.420000 EST,+9.11209986356e-10+125.445931671d
2000-01-01 00:00:05.430000 EST,+2.07788174966e-09+51.0845119913d
2000-01-01 00:00:05.440000 EST,+5.76301591825e-10+107.773624533d
2000-01-01 00:00:05.450000 EST,+2.03753685728e-09-116.851424171d
2000-01-01 00:00:05.460000 EST,+1.82243100931e-09+90.0844021426d
2000-01-01 00:00:05.470000 EST,+1.28865513978e-09-7.67904880636d
2000-01-01 00:00:05.480000 EST,+4.07509093639e-10+154.248582255d
2000-01-01 00:00:05.490000 EST,+0+0d
2000-01-01 00:00:05.500000 EST,+4.07510161763e-10+64.9617350653d
2000-01-01 00:00:05.510000 EST,+3.28545608188e-09-144.432470191d
2000-01-01 00:00:05.520000 EST,+0+0d
2000-01-01 00:00:05.530000 EST,+1.46930415832e-09-80.3077145297d
2000-01-01 00:00:05.540000 EST,+1.15261833737e-09+21.3414499364d
2000-01-01 00:00:05.550000 EST,+4.07512576574e-10-113.32303216d
2000-01-01 00:00:05.560000 EST,+3.48179275922e-09-2.43513345328d
2000-01-01 00:00:05.570000 EST,+8.15026896776e-10+157.337059674d
2000-01-01 00:00:05.580000 EST,+2.47881007204e-09-12.875946049d
2000-01-01 00:00:05.590000 EST,+1.7289366255e-09-67.0171140258d
2000-01-01 00:00:05.600000 EST,+9.11230490852e-10+131.735519193d
2000-01-01 00:00:05.610000 EST,+2.19453568509e-09+90.4162419703d
2000-01-01 00:00:05.620000 EST,+4.07515417136e-10+158.925719416d
2000-01-01 00:00:05.630000 EST,+1.63006310922e-09-110.766722202d
2000-01-01 00:00:05.640000 EST,+5.76314833656e-10+114.537553787d
2000-01-01 00:00:05.650000 EST,+1.6802334353e-09-6.12516347489d
2000-01-01 00:00:05.660000 EST,+2.07793609474e-09-121.173491678d
2000-01-01 00:00:05.670000 EST,+1.46932385672e-09-53.2589258301d
2000-01-01 00:00:05.680000 EST,+1.28868325324e-09+142.287791124d
2000-01-01 00:00:05.690000 EST,+0+0d
2000-01-01 00:00:05.700000 EST,+2.30527004301e-09-63.7031972506d
2000-01-01 00:00:05.710000 EST,+1.64275880078e-09+168.704369495d
2000-01-01 00:00:05.720000 EST,+9.11239244724e-10-171.575976243d
2000-01-01 00:00:05.730000 EST,+2.16599237767e-09+23.3216278521d
2000-01-01 00:00:05.740000 EST,+1.28868856246e-09-89.1554665946d
2000-01-01 00:00:05.750000 EST,+4.55620491685e-10-43.884392313d
2000-01-01 00:00:05.760000 EST,+3.28552805529e-09-9.92601804452d
2000-01-01 00:00:05.770000 EST,+3.18934720006e-09-43.3505068136d
2000-01-01 00:00:05.780000 EST,+1.28869160087e-09+1.91238299133d
2000-01-01 00:00:05.790000 EST,+4.07520288336e-10+163.737673532d
2000-01-01 00:00:05.800000 EST,+5.76321022275e-10+118.995300015d
2000-01-01 00:00:05.810000 EST,+5.76321317692e-10+119.25035201d
2000-01-01 00:00:05.820000 EST,+4.5562223351e-10+137.937814838d
2000-01-01 00:00:05.830000 EST,+9.11244905853e-10-168.682070382d
2000-01-01 00:00:05.840000 EST,+2.03760650353e-10+75.000425203d
2000-01-01 00:00:05.850000 EST,+9.1124574209e-10+101.810592896d
2000-01-01 00:00:05.860000 EST,+1.304705919e-09-65.8519288422d
2000-01-01 00:00:05.870000 EST,+1.74093404636e-09-173.715331621d
2000-01-01 00:00:05.880000 EST,+1.2886977276e-09-175.598394798d
2000-01-01 00:00:05.890000 EST,+5.76323373624e-10-148.797604047d
2000-01-01 00:00:05.900000 EST,+7.34671315019e-10-69.8740576942d
2000-01-01 00:00:05.910000 EST,+7.34671588911e-10+110.357192798d
2000-01-01 00:00:05.920000 EST,+4.07522621624e-10-103.103820651d
2000-01-01 00:00:05.930000 EST,+1.3668729041e-09-166.311880375d
2000-01-01 00:00:05.940000 EST,+3.28555467283e-09+160.22280717d
2000-01-01 00:00:05.950000 EST,+1.0972893534e-09+55.7690655519d
2000-01-01 00:00:05.960000 EST,+8.40130525065e-10-178.17270352d
2000-01-01 00:00:05.970000 EST,+9.11249775875e-10+14.5746381556d
2000-01-01 00:00:05.980000 EST,+1.5914297873e-09-151.968322892d
2000-01-01 00:00:05.990000 EST,+8.40131270734e-10+2.47688220732d
2000-01-01 00:00:06.000000 EST,+8.15047276667e-10-101.346786686d
2000-01-01 00:00:06.010000 EST,+7.34673883133e-10-67.4460750188d
2000-01-01 00:00:06.020000 EST,+4.07523852223e-10+79.072598436d
2000-01-01 00:00:06.030000 EST,+1.01880988427e-09+132.409565445d
2000-01-01 00:00:06.040000 EST,+1.01881012925e-09-153.645624534d
2000-01-01 00:00:06.050000 EST,+9.11251693554e-10-36.8773825776d
2000-01-01 00:00:06.060000 EST,+8.40132738202e-10+155.852817509d
2000-01-01 00:00:06.070000 EST,+5.7632642824e-10-144.911319914d
2000-01-01 00:00:06.080000 EST,+1.28870533923e-09-28.1483981765d
2000-01-01 00:00:06.090000 EST,+1.23943735604e-09+179.945019179d
2000-01-01 00:00:06.100000 EST,+1.15265355119e-09-54.3228570288d
2000-01-01 00:00:06.110000 EST,+2.03762323597e-09-9.13008783727d
2000-01-01 00:00:06.120000 EST,+1.46935127534e-09+114.751095194d
2000-01-01 00:00:06.130000 EST,+1.72898125857e-09+36.2505122237d
2000-01-01 00:00:06.140000 EST,+4.55626643194e-10-35.1266629885d
2000-01-01 00:00:06.150000 EST,+2.85267446677e-09+171.624677544d
2000-01-01 00:00:06.160000 EST,+1.0188124663e-09-151.320700453d
2000-01-01 00:00:06.170000 EST,+4.5562685356e-10-161.442366315d
2000-01-01 00:00:06.180000 EST,+1.74094801021e-09-167.26971453d
2000-01-01 00:00:06.190000 EST,+8.15050320423e-10+172.354395666d
2000-01-01 00:00:06.200000 EST,+1.2394395495e-09-16.9292532708d
2000-01-01 00:00:06.210000 EST,+2.0376263233e-10+82.7102799058d
2000-01-01 00:00:06.220000 EST,+2.52040487007e-09+6.92229154345d
2000-01-01 00:00:06.230000 EST,+2.44515216369e-09-6.93960738323d
2000-01-01 00:00:06.240000 EST,+1.22257621664e-09-96.7666676293d
2000-01-01 00:00:06.250000 EST,+4.09558007016e-09+167.694292719d
2000-01-01 00:00:06.260000 EST,+514.23525555+13.4954659767d
2000-01-01 00:00:06.270000 EST,+514.234973016+13.495469796d
2000-01-01 00:00:06.280000 EST,+514.234539587+13.4954733171d
2000-01-01 00:00:06.290000 EST,+514.234190945+13.4954758882d
2000-01-01 00:00:06.300000 EST,+514.234305911+13.4954706531d
2000-01-01 00:00:06.310000 EST,+514.234538959+13.4954688687d
2000-01-01 00:00:06.320000 EST,+514.234743245+13.4954672834d
2000-01-01 00:00:06.330000 EST,+514.23474419+13.4954671626d
2000-01-01 00:00:06.340000 EST,+514.234600121+13.4954681101d
2000-01-01 00:00:06.350000 EST,+514.23448357+13.4954688872d
2000-01-01 00:00:06.360000 EST,+514.234491783+13.4954687765d
2000-01-01 00:00:06.370000 EST,+514.234582917+13.4954680647d
2000-01-01 00:00:06.380000 EST,+514.234653205+13.4954674944d
2000-01-01 00:00:06.390000 EST,+514.234647276+13.4954674731d
2000-01-01 00:00:06.400000 EST,+514.234594608+13.4954677987d
2000-01-01 00:00:06.410000 EST,+514.234558273+13.4954680173d
2000-01-01 00:00:06.420000 EST,+514.234568368+13.4954679034d
2000-01-01 00:00:06.430000 EST,+514.234604773+13.4954675939d
2000-01-01 00:00:06.440000 EST,+514.234629603+13.4954673598d
2000-01-01 00:00:06.450000 EST,+514.234626234+13.4954673259d
2000-01-01 00:00:06.460000 EST,+514.234608086+13.4954673994d
2000-01-01 00:00:06.470000 EST,+514.234597813+13.4954674177d
2000-01-01 00:00:06.480000 EST,+514.234604309+13.4954673148d
2000-01-01 00:00:06.490000 EST,+514.234618755+13.4954671515d
2000-01-01 00:00:06.500000 EST,+514.234627669+13.4954670262d
2000-01-01 00:00:06.510000 EST,+514.234626304+13.495466975d
2000-01-01 00:00:06.520000 EST,+514.234620328+13.4954669594d
2000-01-01 00:00:06.530000 EST,+514.234617715+13.4954669215d
2000-01-01 00:00:06.540000 EST,+514.234620952+13.4954668438d
2000-01-01 00:00:06.550000 EST,+514.234626412+13.4954667522d
2000-01-01 00:00:06.560000 EST,+514.23462939+13.4954666815d
2000-01-01 00:00:06.570000 EST,+1.43391955156e-09-167.982973889d
2000-01-01 00:00:06.580000 EST,+7.95404137033e-10+134.28511746d
2000-01-01 00:00:06.590000 EST,+1.43392224565e-09+166.550051558d
2000-01-01 00:00:06.600000 EST,+1.25758746582e-09-67.0025863074d
2000-01-01 00:00:06.610000 EST,+7.95332740193e-10+40.0036206456d
2000-01-01 00:00:06.620000 EST,+1.59061443911e-09-141.424845069d
2000-01-01 00:00:06.630000 EST,+7.95294454703e-10+127.147866071d
2000-01-01 00:00:06.640000 EST,+8.89155836327e-10-117.712746365d
2000-01-01 00:00:06.650000 EST,+1.63949067156e-09-131.665200389d
2000-01-01 00:00:06.660000 EST,+4.44556673301e-10+6.31250883687d
2000-01-01 00:00:06.670000 EST,+1.33362955087e-09-175.105004447d
2000-01-01 00:00:06.680000 EST,+1.98800741692e-09-149.953191482d
2000-01-01 00:00:06.690000 EST,+4.44523311433e-10+55.2034829482d
2000-01-01 00:00:06.700000 EST,+2.45893678905e-09+13.1990900355d
2000-01-01 00:00:06.710000 EST,+1.25725271906e-09+44.2728580395d
2000-01-01 00:00:06.720000 EST,+4.44495423769e-10-2.11842230625d
2000-01-01 00:00:06.730000 EST,+2.02716273307e-09-168.24792065d
2000-01-01 00:00:06.740000 EST,+8.19571819168e-10+7.64829626824d
2000-01-01 00:00:06.750000 EST,+2.98157256217e-10-69.6853956974d
2000-01-01 00:00:06.760000 EST,+0+0d
2000-01-01 00:00:06.770000 EST,+2.49872373993e-09+11.2020799667d
2000-01-01 00:00:06.780000 EST,+1.63369195114e-09-156.665231073d
2000-01-01 00:00:06.790000 EST,+1.00969147255e-10-70.9676026037d
2000-01-01 00:00:06.800000 EST,+1.64107637629e-09-150.813328291d
2000-01-01 00:00:06.810000 EST,+2.46588545815e-09+27.7640474154d
2000-01-01 00:00:06.820000 EST,+3.05767216e-10+108.079729951d
2000-01-01 00:00:06.830000 EST,+0+0d
2000-01-01 00:00:06.840000 EST,+2.44204774675e-09+17.4792599301d
2000-01-01 00:00:06.850000 EST,+2.43478590643e-09+17.2126200435d
2000-01-01 00:00:06.860000 EST,+2.46748960946e-09+7.59967543732d
2000-01-01 00:00:06.870000 EST,+2.58493941423e-26-90d
2000-01-01 00:00:06.880000 EST,+0+0d
2000-01-01 00:00:06.890000 EST,+0+0d
2000-01-01 00:00:06.900000 EST,+3.0516456047e-10-72.9418178959d
2000-01-01 00:00:06.910000 EST,+3.0488468021e-10-72.871021196d
2000-01-01 00:00:06.920000 EST,+8.13026549621e-10+17.2601984831d
2000-01-01 00:00:06.930000 EST,+2.13159564814e-25+14.0362434679d
2000-01-01 00:00:06.940000 EST,+2.4444623846e-09+20.0492247144d
2000-01-01 00:00:06.950000 EST,+1.0177259636e-10+107.902752246d
2000-01-01 00:00:06.960000 EST,+0+0d
2000-01-01 00:00:06.970000 EST,+2.4601130158e-09-168.667055911d
2000-01-01 00:00:06.980000 EST,+2.46025350725e-09+11.661483668d
2000-01-01 00:00:06.990000 EST,+0+0d
2000-01-01 00:00:07.000000 EST,+2.03541090599e-10+109.530438969d
2000-01-01 00:00:07.010000 EST,+2.44257800585e-09+19.933476074d
2000-01-01 00:00:07.020000 EST,+3.05294120855e-10-69.644298472d
2000-01-01 00:00:07.030000 EST,+0+0d
2000-01-01 00:00:07.040000 EST,+1.65659224361e-09-169.355049858d
2000-01-01 00:00:07.050000 EST,+2.03551404937e-10+111.749522143d
2000-01-01 00:00:07.060000 EST,+3.27140909681e-09-152.393433199d
2000-01-01 00:00:07.070000 EST,+1.01787704644e-10+112.76612984d
2000-01-01 00:00:07.080000 EST,+8.20625970066e-10+16.1701979561d
2000-01-01 00:00:07.090000 EST,+2.73120540089e-09-2.72691817621d
2000-01-01 00:00:07.100000 EST,+8.39380384689e-10-169.641841698d
2000-01-01 00:00:07.110000 EST,+9.10488086269e-10-1.60240378439d
2000-01-01 00:00:07.120000 EST,+0+0d
2000-01-01 00:00:07.130000 EST,+0+0d
2000-01-01 00:00:07.140000 EST,+7.31131275503e-26+45d
2000-01-01 00:00:07.150000 EST,+8.39503312427e-10+41.3662526787d
2000-01-01 00:00:07.160000 EST,+1.01807495753e-09+171.072279919d
2000-01-01 00:00:07.170000 EST,+7.34168217899e-10-95.1290372943d
2000-01-01 00:00:07.180000 EST,+9.10648356854e-10-124.249317958d
2000-01-01 00:00:07.190000 EST,+1.28787476568e-09+11.3802848576d
2000-01-01 00:00:07.200000 EST,+8.3960345161e-10-163.586939361d
2000-01-01 00:00:07.210000 EST,+2.03637064501e-10+121.087373303d
2000-01-01 00:00:07.220000 EST,+7.34238826892e-10+88.038837067d
2000-01-01 00:00:07.230000 EST,+1.73994870071e-09+11.8172405676d
2000-01-01 00:00:07.240000 EST,+4.5537404635e-10-173.545135797d
2000-01-01 00:00:07.250000 EST,+2.03652646781e-10+123.668276901d
2000-01-01 00:00:07.260000 EST,+9.10775164668e-10-29.1170107889d
2000-01-01 00:00:07.270000 EST,+1.64194746931e-09+42.0935133273d
2000-01-01 00:00:07.280000 EST,+1.23882602828e-09-134.918139388d
2000-01-01 00:00:07.290000 EST,+7.34324482705e-10-87.4194317546d
2000-01-01 00:00:07.300000 EST,+5.76059929279e-10-8.0786193409d
2000-01-01 00:00:07.310000 EST,+1.01835314434e-09-105.558695281d
2000-01-01 00:00:07.320000 EST,+1.46870816244e-09+94.5303202195d
2000-01-01 00:00:07.330000 EST,+1.15216393282e-09+83.868014192d
2000-01-01 00:00:07.340000 EST,+1.46874522374e-09-16.7959495126d
2000-01-01 00:00:07.350000 EST,+8.14723374711e-10-49.8420034093d
2000-01-01 00:00:07.360000 EST,+4.07366473304e-10-139.200225399d
2000-01-01 00:00:07.370000 EST,+2.07719259532e-09-127.251007302d
2000-01-01 00:00:07.380000 EST,+1.67965151406e-09+28.039374517d
2000-01-01 00:00:07.390000 EST,+2.19380634344e-09+154.510635844d
2000-01-01 00:00:07.400000 EST,+1.46884330222e-09-80.3503945666d
2000-01-01 00:00:07.410000 EST,+8.14775879363e-10-136.033244746d
2000-01-01 00:00:07.420000 EST,+4.07391878751e-10-45.4097160068d
2000-01-01 00:00:07.430000 EST,+1.468885931e-09+168.900152531d
2000-01-01 00:00:07.440000 EST,+4.07399317775e-10+45.8259977686d
2000-01-01 00:00:07.450000 EST,+1.22220868598e-09-43.5621274646d
2000-01-01 00:00:07.460000 EST,+5.76159643384e-10+92.0455685531d
2000-01-01 00:00:07.470000 EST,+1.2222293534e-09-132.35104578d
2000-01-01 00:00:07.480000 EST,+1.22223918664e-09+138.247908042d
2000-01-01 00:00:07.490000 EST,+2.19400354329e-09-109.356271607d
2000-01-01 00:00:07.500000 EST,+4.0741930499e-10-130.567914742d
2000-01-01 00:00:07.510000 EST,+1.67984517778e-09+154.053357325d
2000-01-01 00:00:07.520000 EST,+1.28839165964e-09-147.837629806d
2000-01-01 00:00:07.530000 EST,+2.37569334632e-09+110.208865968d
2000-01-01 00:00:07.540000 EST,+4.07430791396e-10-38.2570463457d
2000-01-01 00:00:07.550000 EST,+1.15239582637e-09+7.30824927255d
2000-01-01 00:00:07.560000 EST,+5.76201568158e-10-82.1315469115d
2000-01-01 00:00:07.570000 EST,+1.2884338252e-09+124.988566348d
2000-01-01 00:00:07.580000 EST,+1.28844155627e-09+35.5384426829d
2000-01-01 00:00:07.590000 EST,+1.46905796122e-09+110.82797629d
2000-01-01 00:00:07.600000 EST,+8.14891349463e-10+145.057439449d
2000-01-01 00:00:07.610000 EST,+1.28846343284e-09-15.9735000184d
2000-01-01 00:00:07.620000 EST,+1.28847031141e-09-15.4446943985d
2000-01-01 00:00:07.630000 EST,+1.67996847103e-09+70.6800823342d
2000-01-01 00:00:07.640000 EST,+8.14908518602e-10+147.161984437d
2000-01-01 00:00:07.650000 EST,+5.76230165119e-10+12.6747847736d
2000-01-01 00:00:07.660000 EST,+8.1491639661e-10+148.182235264d
2000-01-01 00:00:07.670000 EST,+5.76235577466e-10-76.3156647987d
2000-01-01 00:00:07.680000 EST,+2.0373095888e-09-173.949014802d
2000-01-01 00:00:07.690000 EST,+2.44478220152e-09+149.672498725d
2000-01-01 00:00:07.700000 EST,+9.11120406996e-10-146.406472807d
2000-01-01 00:00:07.710000 EST,+1.1524910476e-09+105.639339226d
2000-01-01 00:00:07.720000 EST,+5.76247839001e-10+106.114796953d
2000-01-01 00:00:07.730000 EST,+5.76250089474e-10-163.415030021d
2000-01-01 00:00:07.740000 EST,+8.14943786041e-10+152.049879324d
2000-01-01 00:00:07.750000 EST,+4.07473397233e-10-27.4904515645d
2000-01-01 00:00:07.760000 EST,+9.11141485427e-10+179.529054219d
2000-01-01 00:00:07.770000 EST,+1.68006774858e-09-40.6229724489d
2000-01-01 00:00:07.780000 EST,+1.22243299123e-09+153.857382258d
2000-01-01 00:00:07.790000 EST,+1.72878701683e-09-160.703631461d
2000-01-01 00:00:07.800000 EST,+1.28856589472e-09+136.295314582d
2000-01-01 00:00:07.810000 EST,+1.68008961445e-09-38.8771414305d
2000-01-01 00:00:07.820000 EST,+1.28857381892e-09+174.017869965d
2000-01-01 00:00:07.830000 EST,+1.46920453251e-09-57.6883086816d
2000-01-01 00:00:07.840000 EST,+1.68010447558e-09-9.54810194277d
2000-01-01 00:00:07.850000 EST,+5.76272686838e-10-68.1753509601d
2000-01-01 00:00:07.860000 EST,+2.07778635131e-09+168.538716456d
2000-01-01 00:00:07.870000 EST,+1.15255153364e-09-157.371897767d
2000-01-01 00:00:07.880000 EST,+2.30510897319e-09-66.9773524459d
2000-01-01 00:00:07.890000 EST,+5.76278678973e-10-66.5875354308d
2000-01-01 00:00:07.900000 EST,+4.07491548879e-10-21.202401311d
2000-01-01 00:00:07.910000 EST,+5.76281432424e-10+24.1780960324d
2000-01-01 00:00:07.920000 EST,+1.2886074086e-09-2.01104781989d
2000-01-01 00:00:07.930000 EST,+8.14988699361e-10-20.0746320102d
2000-01-01 00:00:07.940000 EST,+1.82237407943e-09+96.8572889373d
2000-01-01 00:00:07.950000 EST,+9.11188958588e-10+44.0896097639d
2000-01-01 00:00:07.960000 EST,+0+0d
2000-01-01 00:00:07.970000 EST,+9.11192638765e-10-45.1986886883d
2000-01-01 00:00:07.980000 EST,+9.11194402947e-10-81.7192097247d
2000-01-01 00:00:07.990000 EST,+8.4008131228e-10-3.90289103322d
2000-01-01 00:00:08.000000 EST,+2.07785064693e-09-96.2882761786d
2000-01-01 00:00:08.010000 EST,+1.8784857032e-09+113.339861076d
2000-01-01 00:00:08.020000 EST,+2.5202573981e-09+149.034997153d
2000-01-01 00:00:08.030000 EST,+8.40087213072e-10-2.56389269555d
2000-01-01 00:00:08.040000 EST,+1.2886370685e-09+92.1594348259d
2000-01-01 00:00:08.050000 EST,+4.07503469677e-10-105.954842987d
2000-01-01 00:00:08.060000 EST,+2.07787135782e-09+175.67185917d
2000-01-01 00:00:08.070000 EST,+6.11257069299e-10-105.325155218d
2000-01-01 00:00:08.080000 EST,+2.52028114627e-09+150.947717405d
2000-01-01 00:00:08.090000 EST,+1.7289010608e-09-149.710675589d
2000-01-01 00:00:08.100000 EST,+8.40096070817e-10+151.554741186d
